gid,year,barren_ih,capdist,forest_ih,gwno
72942,2010,0,1074.171,0,160
72943,2010,0,1035.435,0,160
72944,2010,0,997.1718,0,160
72945,2010,0,959.4376,0,160
72946,2010,0,922.299,0,160
72947,2010,0,885.832,0,160
72948,2010,0,850.1241,0,160
72949,2010,0,815.2761,0,160
72950,2010,0,781.4041,0,160
72951,2010,0,748.6415,0,160
72952,2010,0,717.1415,0,160
72953,2010,0,687.0786,0,160
72954,2010,0,658.6505,0,160
72955,2010,0,632.0786,0,160
72956,2010,0,607.6074,0,160
72957,2010,,585.5009,,160
72958,2010,,566.037,,160
73373,2010,,512.8046,,900
73428,2010,0,244.0019,0,920
73429,2010,0,232.1053,48.92,920
73430,2010,0,227.6495,58.05,920
73431,2010,0,231.0655,59.95,920
73432,2010,0,242.0201,44.23,920
73433,2010,0,259.5603,60.05,920
73434,2010,0,282.4614,61.27,920
73435,2010,,309.5351,,920
73436,2010,,339.7847,,920
73653,2010,,650.2282,,155
73654,2010,0,632.3505,34.06,155
73655,2010,0,617.2383,32.37,155
73656,2010,0,605.0992,26.24,155
73657,2010,0,596.1154,42.88,155
73658,2010,0,590.4308,25.64,155
73659,2010,2.74,1173.105,19.48,160
73660,2010,0,1132.257,0,160
73661,2010,0,1091.694,0,160
73662,2010,0,1051.453,0,160
73663,2010,0,1011.571,0,160
73664,2010,0,972.0938,0,160
73665,2010,0,933.0751,0,160
73666,2010,0,894.5753,0,160
73667,2010,0,856.6656,0,160
73668,2010,0,819.429,0,160
73669,2010,0,782.9626,0,160
73670,2010,0,747.3802,0,160
73671,2010,0,712.8154,0,160
73672,2010,0,679.4244,0,160
73673,2010,0,647.3899,0,160
73674,2010,0,616.9241,0,160
73675,2010,0,588.2717,0,160
73676,2010,2.58,561.7111,0,160
73677,2010,0,537.5533,0,160
73678,2010,0,516.1364,0,160
73679,2010,0,497.815,0,160
73680,2010,0,482.942,0,160
73681,2010,0,471.8441,0,160
73682,2010,0,464.7919,0,160
73683,2010,,461.9711,,160
73684,2010,,463.459,,160
74086,2010,,691.9507,,900
74087,2010,0,655.4675,23.52,900
74088,2010,0,620.0229,33.91,900
74089,2010,,585.8063,,900
74090,2010,,553.0468,,900
74091,2010,,522.0198,,900
74092,2010,0,493.0534,11.69,900
74093,2010,0,466.5324,40.36,900
74094,2010,0,442.8973,22.27,900
74095,2010,,422.6331,,900
74149,2010,,286.7741,,920
74150,2010,0,283.1539,0,920
74151,2010,0,285.9272,71.55,920
74152,2010,0,294.9136,63.09,920
74153,2010,0,309.5723,63.92,920
74154,2010,0,329.1459,82.89,920
74155,2010,0,352.8167,66.96,920
74156,2010,0,379.8189,65.86,920
74157,2010,,409.4931,,920
74373,2010,,600.9238,,155
74374,2010,0,581.4006,72.48,155
74375,2010,0,564.8154,41.18,155
74376,2010,0,551.4339,49.49,155
74377,2010,0,541.4939,48.44,155
74378,2010,0,535.1875,35.08,155
74379,2010,0,1155.783,5.47,160
74380,2010,2.76,1114.014,0,160
74381,2010,0,1072.477,0,160
74382,2010,0,1031.203,0,160
74383,2010,2.47,990.2251,0,160
74384,2010,0,949.583,0,160
74385,2010,0,909.323,0,160
74386,2010,0,869.4992,0,160
74387,2010,0,830.1756,0,160
74388,2010,2.61,791.4279,0,160
74389,2010,0,753.346,0,160
74390,2010,0,716.0375,0,160
74391,2010,0,679.6306,0,160
74392,2010,0,644.2793,0,160
74393,2010,0,610.1683,0,160
74394,2010,0,577.5182,0,160
74395,2010,0,546.5919,0,160
74396,2010,0,517.6993,0,160
74397,2010,0,491.2003,0,160
74398,2010,0,467.5029,0,160
74399,2010,0,447.0534,0,160
74400,2010,0,430.3157,0,160
74401,2010,0,417.7368,0,160
74402,2010,0,409.7002,0,160
74403,2010,0,406.4756,0,160
74404,2010,0,408.1772,0,160
74405,2010,0,414.7444,0,160
74802,2010,,824.0779,,900
74803,2010,0,783.4063,29.58,900
74804,2010,0,743.1795,18.67,900
74805,2010,0,703.4752,8.08,900
74806,2010,0,664.3882,17.08,900
74807,2010,0,626.0353,21.5,900
74808,2010,0,588.5612,21.14,900
74809,2010,0,552.146,7.12,900
74810,2010,,517.0146,,900
74811,2010,0,483.448,18.15,900
74812,2010,0,451.7961,25.89,900
74813,2010,0,422.4904,62.46,900
74814,2010,0,396.0531,69.73,900
74815,2010,0,373.0951,24.03,900
74816,2010,,354.2941,,900
74870,2010,0,338.6546,0,920
74871,2010,0,340.9932,66.03,920
74872,2010,0,348.6158,59.03,920
74873,2010,0,361.1879,48.47,920
74874,2010,0,378.2159,67.57,920
74875,2010,0,399.1292,71.01,920
74876,2010,0,423.3521,63.61,920
74877,2010,0,450.3499,86.09,920
75093,2010,,552.7961,,155
75094,2010,0,531.3651,81.3,155
75095,2010,0,513.0434,48.46,155
75096,2010,0,498.1748,35.34,155
75097,2010,0,487.0759,61.53,155
75098,2010,0,480.0086,45.11,155
75099,2010,0,1140.874,3.64,160
75100,2010,5.52,1098.25,0.05,160
75101,2010,0,1055.807,0,160
75102,2010,2.76,1013.569,0,160
75103,2010,0,971.5644,0,160
75104,2010,0,929.825,0,160
75105,2010,2.32,888.3898,0,160
75106,2010,0,847.3049,0,160
75107,2010,0,806.6248,0,160
75108,2010,0,766.415,0,160
75109,2010,0,726.7551,0,160
75110,2010,0,687.7411,0,160
75111,2010,0,649.4907,0,160
75112,2010,0,612.148,0,160
75113,2010,0,575.8909,0,160
75114,2010,0,540.9387,0,160
75115,2010,0,507.5619,0,160
75116,2010,0,476.0932,0,160
75117,2010,0,446.9366,0,160
75118,2010,0,420.5742,0,160
75119,2010,0,397.5629,0,160
75120,2010,0,378.5151,0,160
75121,2010,0,364.054,0,160
75122,2010,0,354.7412,0,160
75123,2010,0,350.9872,0,160
75124,2010,0,352.9695,0,160
75125,2010,0,360.5934,0,160
75126,2010,,373.5134,,160
75521,2010,0,848.0959,7.78,900
75522,2010,0,805.8882,29.85,900
75523,2010,0,763.963,42.14,900
75524,2010,0,722.3705,10.2,900
75525,2010,0,681.173,3.36,900
75526,2010,0,640.448,1.63,900
75527,2010,0,600.2928,0,900
75528,2010,0,560.831,26.2,900
75529,2010,0,522.221,32.25,900
75530,2010,0,484.6677,3.27,900
75531,2010,0,448.4377,28.49,900
75532,2010,0,413.8798,95.42,900
75533,2010,0,381.4497,93.9,900
75534,2010,0,351.7375,81.56,900
75535,2010,0,325.4893,66.18,900
75536,2010,0,303.6056,52.36,900
75537,2010,0,287.0869,57.63,900
75538,2010,0,276.8955,56.81,900
75539,2010,0,273.7393,54.62,900
75540,2010,0,277.8583,10.51,900
75590,2010,0,394.1512,0,920
75591,2010,0,396.1763,59.66,920
75592,2010,0,402.8015,55.55,920
75593,2010,0,413.8056,40.43,920
75594,2010,,428.8513,,920
75595,2010,,447.5309,,920
75596,2010,0,469.4101,42.51,920
75597,2010,0,494.0634,80.44,920
75598,2010,,521.0966,,920
75813,2010,,506.1795,,155
75814,2010,0,482.5269,49.32,155
75815,2010,0,462.1394,29.99,155
75816,2010,0,445.4659,18.91,155
75817,2010,0,432.9362,54.98,155
75818,2010,0,424.9174,48.05,155
75819,2010,11.04,1128.474,1.78,160
75820,2010,21.81,1085.075,0.09,160
75821,2010,8.25,1041.807,0,160
75822,2010,7.7,998.6898,0,160
75823,2010,0,955.7449,0,160
75824,2010,0,912.9976,0,160
75825,2010,0,870.4782,0,160
75826,2010,8.3,828.2231,0,160
75827,2010,4.86,786.2762,0,160
75828,2010,0,744.6907,0,160
75829,2010,0,703.5319,0,160
75830,2010,0,662.8804,0,160
75831,2010,0,622.8367,0,160
75832,2010,0,583.5273,0,160
75833,2010,0,545.1121,0,160
75834,2010,0,507.7951,0,160
75835,2010,0,471.8382,0,160
75836,2010,0,437.5778,0,160
75837,2010,0,405.4452,0,160
75838,2010,0,375.9873,0,160
75839,2010,0,349.8813,0,160
75840,2010,0,327.9292,0,160
75841,2010,0,311.0127,0,160
75842,2010,0,299.9853,0,160
75843,2010,0,295.5073,0,160
75844,2010,0,297.8743,0,160
75845,2010,0,306.928,0,160
75846,2010,0,322.1048,0,160
75847,2010,,342.5916,,160
76240,2010,,877.7814,,900
76241,2010,0,834.3921,2.95,900
76242,2010,0,791.1631,11.93,900
76243,2010,0,748.1235,16.13,900
76244,2010,0,705.3092,0,900
76245,2010,0,662.7651,28.15,900
76246,2010,0,620.5482,14.03,900
76247,2010,0,578.7311,11.94,900
76248,2010,0,537.4086,7.54,900
76249,2010,0,496.7052,44.62,900
76250,2010,0,456.7879,28.17,900
76251,2010,0,417.8831,35.12,900
76252,2010,0,380.3029,52.87,900
76253,2010,0,344.4822,69.52,900
76254,2010,0,311.0306,86.72,900
76255,2010,0,280.7973,88,900
76256,2010,0,254.9306,73.42,900
76257,2010,0,234.8786,92.35,900
76258,2010,0,222.2215,90.65,900
76259,2010,0,218.25,89.95,900
76260,2010,0,223.4279,76.43,900
76261,2010,,237.1566,,900
76309,2010,,451.9802,,920
76310,2010,0,449.6435,68.48,920
76311,2010,0,451.432,63.88,920
76312,2010,0,457.2971,49.61,920
76313,2010,,467.0851,,920
76534,2010,,435.2874,,155
76535,2010,0,412.4229,0,155
76536,2010,0,393.5264,5.62,155
76537,2010,3.36,379.192,40.8,155
76538,2010,2.7,369.9509,53.74,155
76539,2010,35.87,1118.666,22.23,160
76540,2010,56.65,1074.581,3.51,160
76541,2010,45.11,1030.584,0,160
76542,2010,5.31,986.6879,0,160
76543,2010,5.54,942.9087,0,160
76544,2010,0,899.2644,0,160
76545,2010,0,855.7768,0,160
76546,2010,0,812.4723,0,160
76547,2010,0,769.3831,0,160
76548,2010,0,726.5487,0,160
76549,2010,0,684.0182,0,160
76550,2010,0,641.8533,0,160
76551,2010,0,600.132,0,160
76552,2010,0,558.9552,0,160
76553,2010,0,518.4537,0,160
76554,2010,0,478.8,0,160
76555,2010,0,440.2245,0,160
76556,2010,0,403.0381,0,160
76557,2010,0,367.6635,0,160
76558,2010,0,334.677,0,160
76559,2010,0,304.8556,0,160
76560,2010,0,279.2162,0,160
76561,2010,0,259.0045,0,160
76562,2010,0,245.565,0,160
76563,2010,0,240.0382,0,160
76564,2010,0,242.965,0,160
76565,2010,0,254.0531,0,160
76566,2010,0,272.3072,0,160
76567,2010,0,296.4059,0,160
76960,2010,,868.3624,,900
76961,2010,0,824.1847,0.36,900
76962,2010,0,780.0978,0,900
76963,2010,0,736.1195,0,900
76964,2010,0,692.2717,0,900
76965,2010,0,648.582,0,900
76966,2010,0,605.0862,0,900
76967,2010,0,561.8305,1.44,900
76968,2010,0,518.8762,1.35,900
76969,2010,0,476.3062,4.61,900
76970,2010,0,434.2347,0,900
76971,2010,0,392.8233,3.81,900
76972,2010,0,352.3061,26.79,900
76973,2010,0,313.0319,51.64,900
76974,2010,0,275.5338,82.92,900
76975,2010,0,240.6448,85.24,900
76976,2010,0,209.6726,83.56,900
76977,2010,0,184.6004,84.15,900
76978,2010,0,168.0899,30.58,900
76979,2010,0,162.7684,43.97,900
76980,2010,0,169.6919,56.45,900
76981,2010,,187.5087,,900
77029,2010,,507.2266,,920
77030,2010,0,505.1314,13.43,920
77031,2010,0,506.7348,13.65,920
77032,2010,0,512.0021,73.77,920
77255,2010,0,364.3782,0,155
77256,2010,0,342.7039,0,155
77257,2010,1.24,326.0365,0,155
77258,2010,14.27,315.1719,37.44,155
77259,2010,49.06,310.7196,10.69,155
77260,2010,53.41,1066.847,4.09,160
77261,2010,35.45,1022.228,0,160
77262,2010,21.24,977.6688,0,160
77263,2010,0,933.1782,0,160
77264,2010,0,888.7681,0,160
77265,2010,0,844.4525,0,160
77266,2010,0,800.2482,0,160
77267,2010,0,756.176,0,160
77268,2010,0,712.2618,0,160
77269,2010,0,668.538,0,160
77270,2010,0,625.0456,0,160
77271,2010,0,581.8378,0,160
77272,2010,0,538.9843,0,160
77273,2010,0,496.5782,0,160
77274,2010,0,454.7457,0,160
77275,2010,0,413.6623,0,160
77276,2010,0,373.5764,0.78,160
77277,2010,0,334.8475,0,160
77278,2010,0,298.0064,0,160
77279,2010,0,263.8463,0,160
77280,2010,0,233.5476,0,160
77281,2010,0,208.799,0,160
77282,2010,0,191.7623,0,160
77283,2010,0,184.5858,0,160
77284,2010,0,188.3998,0,160
77285,2010,0,202.5846,0,160
77286,2010,0,225.1884,0,160
77287,2010,,253.9727,,160
77674,2010,,1131.644,,900
77675,2010,,1086.73,,900
77676,2010,,1041.829,,900
77679,2010,,907.2204,,900
77680,2010,0,862.3964,0,900
77681,2010,0,817.6036,0,900
77682,2010,0,772.8486,0,900
77683,2010,0,728.1396,0,900
77684,2010,0,683.487,0,900
77685,2010,0,638.9039,0,900
77686,2010,0,594.4073,0,900
77687,2010,0,550.0194,0,900
77688,2010,0,505.7702,0,900
77689,2010,0,461.7008,0,900
77690,2010,0,417.8695,3.84,900
77691,2010,0,374.3613,11.53,900
77692,2010,0,331.3048,1.91,900
77693,2010,0,288.9035,0,900
77694,2010,0,247.4957,28.21,900
77695,2010,0,207.6779,64.68,900
77696,2010,0,170.5688,74.68,900
77697,2010,0,138.3663,69.39,900
77698,2010,0,115.2604,22.62,900
77699,2010,0,107.2988,13.78,900
77700,2010,0,117.599,94.09,900
77701,2010,,142.2475,,900
77748,2010,,567.7394,,920
77749,2010,0,562.516,41.79,920
77750,2010,0,560.6148,15.23,920
77751,2010,,562.0696,,920
77752,2010,,566.8546,,920
77975,2010,,318.7597,,155
77976,2010,0,293.5765,29.69,155
77977,2010,0,273.8099,0,155
77978,2010,13.74,260.6956,19.57,155
77979,2010,53.12,255.2611,6.26,155
77980,2010,77.17,1061.933,3.56,160
77981,2010,38.79,1016.811,0,160
77982,2010,11.11,971.7149,0,160
77983,2010,0,926.6503,0,160
77984,2010,0,881.6234,0,160
77985,2010,0,836.6414,0,160
77986,2010,0,791.7131,0,160
77987,2010,0,746.8495,0,160
77988,2010,0,702.0644,0,160
77989,2010,0,657.3749,0,160
77990,2010,0,612.8033,0,160
77991,2010,0,568.3786,0,160
77992,2010,0,524.1394,0,160
77993,2010,0,480.1382,0,160
77994,2010,0,436.4483,0,160
77995,2010,0,393.1749,0,160
77996,2010,0.67,350.4734,0,160
77997,2010,0,308.5827,0,160
77998,2010,0,267.8848,0,160
77999,2010,0,229.0178,0,160
78000,2010,0,193.0916,0,160
78001,2010,0,162.0752,0,160
78002,2010,0,139.2889,0,160
78003,2010,0,129.1651,0,160
78004,2010,0,134.5925,0,160
78005,2010,0,153.9346,0,160
78006,2010,0,182.827,0,160
78394,2010,0,1131.285,29.9,900
78395,2010,0,1086.067,10.06,900
78396,2010,0,1040.846,4,900
78397,2010,0,995.623,6.57,900
78398,2010,,950.3995,,900
78399,2010,0,905.1761,0,900
78400,2010,0,859.9544,0,900
78401,2010,0,814.7358,0,900
78402,2010,0,769.5222,0,900
78403,2010,0,724.3157,0,900
78404,2010,0,679.1192,0,900
78405,2010,0,633.9359,0,900
78406,2010,0,588.7704,0,900
78407,2010,0,543.6282,0,900
78408,2010,0,498.517,0,900
78409,2010,0,453.4476,3.91,900
78410,2010,0,408.4349,1.85,900
78411,2010,0,363.5016,3.62,900
78412,2010,0,318.6825,2.89,900
78413,2010,0,274.0352,0,900
78414,2010,0,229.6612,0,900
78415,2010,0,185.7583,14.09,900
78416,2010,0,142.7632,48.07,900
78417,2010,0,101.8343,76.61,900
78418,2010,0,66.88094,60.28,900
78419,2010,0,51.8651,28.52,900
78420,2010,0,70.85946,70.34,900
78421,2010,0,107.0804,28.79,900
78467,2010,,630.3965,,920
78468,2010,0,622.6264,44.94,920
78469,2010,0,617.8356,0,920
78470,2010,,616.0937,,920
78695,2010,,276.7669,,155
78696,2010,0,247.1539,37.81,155
78697,2010,0,223.1619,0,155
78698,2010,0,206.7575,10.11,155
78699,2010,35,199.8189,8.67,155
78700,2010,86.41,1059.878,0.29,160
78701,2010,17.82,1014.378,0.2,160
78702,2010,0,968.8818,0,160
78703,2010,0,923.3923,0,160
78704,2010,0,877.9113,0,160
78705,2010,0,832.4415,0,160
78706,2010,0,786.986,0,160
78707,2010,0,741.5489,0,160
78708,2010,0,696.1349,0,160
78709,2010,0,650.7501,0,160
78710,2010,0,605.4023,0,160
78711,2010,0,560.1018,0,160
78712,2010,0,514.8625,0,160
78713,2010,0,469.7032,0,160
78714,2010,0,424.6507,0,160
78715,2010,0,379.7445,0,160
78716,2010,0,335.0448,0,160
78717,2010,0,290.6481,0,160
78718,2010,0,246.7195,0,160
78719,2010,0,203.5637,0,160
78720,2010,0,161.8019,0,160
78721,2010,0,122.8652,0,160
78722,2010,0,90.4794,0,160
78723,2010,0,73.83753,0,160
78724,2010,0,83.01997,0,160
78725,2010,0,111.8369,0,160
78726,2010,0,149.323,0,160
79073,2010,,2985.59,,900
79074,2010,,2940.735,,900
79075,2010,,2895.859,,900
79076,2010,,2850.963,,900
79077,2010,,2806.048,,900
79112,2010,,1224.411,,900
79114,2010,,1133.616,,900
79115,2010,0,1088.207,0,900
79116,2010,,1042.791,,900
79117,2010,,997.3691,,900
79118,2010,0,951.9405,9.58,900
79119,2010,0,906.5058,0,900
79120,2010,0,861.0654,0,900
79121,2010,0,815.6196,0,900
79122,2010,0,770.1685,0,900
79123,2010,0,724.7126,0,900
79124,2010,0,679.2523,0,900
79125,2010,0,633.7876,0,900
79126,2010,0,588.319,0,900
79127,2010,0,542.8469,0,900
79128,2010,0,497.3714,0,900
79129,2010,0,451.893,0,900
79130,2010,0,406.4121,0,900
79131,2010,0,360.929,0,900
79132,2010,0,315.4442,0,900
79133,2010,0,269.9583,0,900
79134,2010,0,224.4722,0,900
79135,2010,0,178.9873,0,900
79136,2010,0,133.5065,7.03,900
79137,2010,0,88.03836,40.97,900
79138,2010,0,42.62616,64.67,900
79139,2010,0,4.780661,8.31,900
79140,2010,0,48.66614,27.03,900
79141,2010,0,94.09328,81.25,900
79142,2010,,139.5641,,900
79187,2010,0,684.7978,0,920
79188,2010,0,677.605,0,920
79189,2010,0,673.1768,0,920
79190,2010,,671.568,,920
79416,2010,,205.2757,,155
79417,2010,0,175.4602,10.94,155
79418,2010,0,153.9197,0,155
79419,2010,6,144.4064,4.99,155
79420,2010,89.29,1060.697,0,160
79421,2010,69.31,1014.949,0.05,160
79422,2010,0,969.1962,0,160
79423,2010,0,923.4377,0,160
79424,2010,0,877.6744,0,160
79425,2010,0,831.9066,0,160
79426,2010,0,786.1349,0,160
79427,2010,0,740.3597,0,160
79428,2010,0,694.5816,0,160
79429,2010,0,648.8013,0,160
79430,2010,0,603.0195,0,160
79431,2010,0,557.2371,0,160
79432,2010,0,511.4551,0,160
79433,2010,0,465.6752,0,160
79434,2010,0,419.8993,0,160
79435,2010,0,374.13,0,160
79436,2010,0,328.3718,0,160
79437,2010,0,282.6311,0,160
79438,2010,0,236.9197,0,160
79439,2010,0,191.2602,0,160
79440,2010,0,145.7029,0,160
79441,2010,0,100.389,0,160
79442,2010,0,55.91594,0,160
79443,2010,0,19.37585,0,160
79444,2010,0,42.71433,0,160
79445,2010,,86.45131,,160
79446,2010,,99.47422,,165
79447,2010,0,54.33593,0,165
79448,2010,0,14.00682,0,165
79449,2010,0,40.33093,0,165
79450,2010,0,85.10897,0,165
79451,2010,0,130.5638,0,165
79452,2010,,176.1717,,165
79453,2010,,221.8374,,165
79599,2010,,1322.366,,560
79600,2010,0,1291.579,0,560
79601,2010,,1261.865,,560
79792,2010,,3040.431,,900
79793,2010,0,2995.46,0,900
79794,2010,0,2950.468,41.09,900
79795,2010,0,2905.457,34.23,900
79796,2010,0,2860.427,0,900
79797,2010,0,2815.378,0,900
79798,2010,,2770.31,,900
79799,2010,,2725.224,,900
79831,2010,,1275.055,,900
79832,2010,0,1229.58,0,900
79833,2010,,1184.101,,900
79834,2010,,1138.618,,900
79835,2010,,1093.134,,900
79836,2010,0,1047.648,0,900
79837,2010,,1002.162,,900
79838,2010,0,956.6768,6.2,900
79839,2010,0,911.1938,0,900
79840,2010,0,865.7149,0,900
79841,2010,0,820.2418,0,900
79842,2010,0,774.7767,0,900
79843,2010,0,729.3224,0,900
79844,2010,0,683.8824,0,900
79845,2010,0,638.4611,0,900
79846,2010,0,593.0639,0,900
79847,2010,0,547.6981,0,900
79848,2010,0,502.3735,0,900
79849,2010,0,457.1038,0,900
79850,2010,0,411.9083,0,900
79851,2010,0,366.8157,0,900
79852,2010,0,321.8708,0,900
79853,2010,0,277.1469,0,900
79854,2010,0,232.7726,0,900
79855,2010,0,188.9961,0,900
79856,2010,0,146.3561,0,900
79857,2010,0,106.2321,0,900
79858,2010,0,72.90548,2,900
79859,2010,0,59.24611,0,900
79860,2010,0,76.61583,9.43,900
79861,2010,0,111.3319,64.29,900
79862,2010,0,151.9355,42.55,900
79906,2010,,748.5641,,920
79907,2010,0,739.3536,0,920
79908,2010,,732.6536,,920
80136,2010,,171.3031,,155
80137,2010,0,133.8864,12.88,155
80138,2010,0,103.8674,0,155
80139,2010,1.18,89.0703,3.09,155
80140,2010,75.71,96.7517,0,155
80141,2010,84.62,1018.52,0,160
80142,2010,19.28,972.6542,0,160
80143,2010,0,926.7854,0,160
80144,2010,0,880.9147,0,160
80145,2010,0,835.0429,0,160
80146,2010,0,789.1711,0,160
80147,2010,0,743.3006,0,160
80148,2010,0,697.4327,0,160
80149,2010,0,651.5694,0,160
80150,2010,0,605.7128,0,160
80151,2010,0,559.866,0,160
80152,2010,0,514.0327,0,160
80153,2010,0,468.2182,0,160
80154,2010,0,422.4301,0,160
80155,2010,0,376.679,0,160
80156,2010,0,330.982,0,160
80157,2010,0,285.3662,0,160
80158,2010,0,239.8794,0,160
80159,2010,0,194.6136,0,160
80160,2010,0,149.7709,0,160
80161,2010,0,105.8919,0,160
80162,2010,0,64.96216,0.01,160
80163,2010,0,38.11072,0,160
80164,2010,0,202.3933,4.68,165
80165,2010,0,159.8621,0,165
80166,2010,0,119.8331,0,165
80167,2010,0,85.88096,0,165
80168,2010,0,67.84381,0,165
80169,2010,0,77.72881,0,165
80170,2010,0,108.1317,0,165
80171,2010,0,146.8152,0,165
80172,2010,0,188.7546,0,165
80173,2010,0,232.1915,0,165
80317,2010,,1349.21,,560
80318,2010,0,1315.369,0,560
80319,2010,0,1282.438,1.03,560
80320,2010,0,1250.49,0,560
80321,2010,0,1219.602,0,560
80322,2010,0,1189.858,0,560
80323,2010,0,1161.346,0,560
80324,2010,0,1134.159,0,560
80325,2010,,1108.396,,560
80326,2010,,1084.159,,560
80327,2010,,1061.552,,560
80328,2010,,1040.683,,560
80329,2010,,1021.658,,560
80330,2010,,1004.582,,560
80331,2010,,989.5568,,560
80332,2010,,976.6772,,560
80510,2010,,3141.461,,900
80511,2010,0,3096.409,17.23,900
80512,2010,0,3051.337,0,900
80513,2010,0,3006.246,0,900
80514,2010,0,2961.136,7.36,900
80515,2010,0,2916.007,0,900
80516,2010,0,2870.86,0,900
80517,2010,0,2825.695,0,900
80518,2010,0,2780.512,0,900
80519,2010,0,2735.313,0,900
80520,2010,,2690.096,,900
80525,2010,,2463.779,,900
80527,2010,,2373.15,,900
80551,2010,0,1282.66,0,900
80552,2010,0,1237.185,0,900
80553,2010,0,1191.717,0,900
80555,2010,,1100.809,,900
80556,2010,0,1055.375,0,900
80557,2010,0,1009.958,0,900
80558,2010,0,964.5604,0,900
80559,2010,0,919.188,0,900
80560,2010,0,873.8455,0,900
80561,2010,0,828.5389,0,900
80562,2010,0,783.2757,0,900
80563,2010,0,738.0651,0,900
80564,2010,0,692.9186,0,900
80565,2010,0,647.8509,0,900
80566,2010,0,602.881,0,900
80567,2010,0,558.0336,0,900
80568,2010,0,513.3422,0,900
80569,2010,0,468.8527,0,900
80570,2010,0,424.6298,0,900
80571,2010,0,380.7677,0,900
80572,2010,0,337.4084,0,900
80573,2010,0,294.7752,0,900
80574,2010,0,253.2364,0,900
80575,2010,0,213.4333,0,900
80576,2010,0,176.5452,0,900
80577,2010,0,144.8179,0,900
80578,2010,0,122.3364,0,900
80579,2010,0,114.6744,1.07,900
80580,2010,0,124.5966,21.82,900
80581,2010,0,148.6219,67.22,900
80582,2010,0,181.225,39.75,900
80583,2010,,218.6004,,900
80626,2010,,802.6685,,920
80627,2010,,794.0311,,920
80857,2010,0,105.9128,0,155
80858,2010,0,63.5503,0,155
80859,2010,0,34.16182,1.03,155
80860,2010,50.74,51.01716,1.68,155
80861,2010,89.69,1025.058,0,160
80862,2010,14.98,979.2217,0.31,160
80863,2010,0,933.399,0,160
80864,2010,0,887.5933,0,160
80865,2010,0,841.8084,0,160
80866,2010,0,796.0494,0,160
80867,2010,0,750.322,0,160
80868,2010,0,704.6337,0,160
80869,2010,0,658.9937,0,160
80870,2010,0,613.4142,0,160
80871,2010,0,567.9109,0,160
80872,2010,0,522.505,0,160
80873,2010,0,477.2255,0,160
80874,2010,0,432.1133,0,160
80875,2010,0,387.2284,0,160
80876,2010,0,342.6612,0,160
80877,2010,0,298.5555,0,160
80878,2010,0,255.1519,0,160
80879,2010,0,212.8817,0,160
80880,2010,0,172.5812,0,160
80881,2010,0,136.014,4.46,160
80882,2010,0,107.077,19.25,160
80883,2010,0,93.17445,12.49,160
80884,2010,0,227.457,0,165
80885,2010,0,190.3636,0,165
80886,2010,0,158.0383,0,165
80887,2010,0,133.9788,0,165
80888,2010,0,123.1306,0,165
80889,2010,0,128.8746,0,165
80890,2010,0,149.3077,0,165
80891,2010,0,179.481,0,165
80892,2010,0,215.3378,0,165
80893,2010,0,254.4861,0,165
80894,2010,0,2059.754,0,140
81037,2010,,1312.8,,560
81038,2010,0,1277.802,0.02,560
81039,2010,0,1243.689,1.03,560
81040,2010,0,1210.536,0,560
81041,2010,0,1178.425,0.1,560
81042,2010,0,1147.443,0,560
81043,2010,0,1117.686,0,560
81044,2010,0,1089.254,0,560
81045,2010,0,1062.254,7.63,560
81046,2010,0,1036.798,0,560
81047,2010,0,1013.005,15.65,560
